Player ID,Position,Player Name,Team,Opponent,Salary,PPG
329524,PG,D.J. Augustin,Nuggets,Kings,5050,10.0
295941,SG,Wilson Chandler,Nuggets,Kings,5000,0.0
295941,SF,Wilson Chandler,Nuggets,Kings,5000,0.0
456448,SF,Danilo Gallinari,Nuggets,Kings,13050,31.5
411111,C,Kenneth Faried,Nuggets,Kings,10700,26.0
411111,PF,Kenneth Faried,Nuggets,Kings,10700,26.0
330347,C,Darrell Arthur,Nuggets,Kings,5450,15.6
330347,PF,Darrell Arthur,Nuggets,Kings,5450,15.6
3385,SG,Mike Miller,Nuggets,Kings,5000,4.7
3385,SF,Mike Miller,Nuggets,Kings,5000,4.7
61934,PG,Jameer Nelson,Nuggets,Kings,7350,19.7
551760,SG,Will Barton,Nuggets,Kings,11400,28.4
551760,SF,Will Barton,Nuggets,Kings,11400,28.4
739968,C,Joffrey Lauvergne,Nuggets,Kings,7300,15.8
739968,PF,Joffrey Lauvergne,Nuggets,Kings,7300,15.8
830642,C,Jusuf Nurkic,Nuggets,Kings,7950,14.8
712593,SG,Gary Harris,Nuggets,Kings,7200,19.7
830650,C,Nikola Jokic,Nuggets,Kings,9300,21.9
609848,SG,Jakarr Sampson,Nuggets,Kings,5000,9.4
609848,SF,Jakarr Sampson,Nuggets,Kings,5000,9.4
877870,PG,Emmanuel Mudiay,Nuggets,Kings,10950,24.3
253996,PF,Josh Smith,Rockets,Jazz,5800,14.9
253996,SF,Josh Smith,Rockets,Jazz,5800,14.9
3315,PG,Jason Terry,Rockets,Jazz,5000,10.9
3315,SG,Jason Terry,Rockets,Jazz,5000,10.9
263217,SG,Corey Brewer,Rockets,Jazz,7550,14.6
263217,SF,Corey Brewer,Rockets,Jazz,7550,14.6
329672,PG,Ty Lawson,Rockets,Jazz,6300,14.6
599805,PF,Donatas Motiejunas,Rockets,Jazz,5250,9.9
599805,SF,Donatas Motiejunas,Rockets,Jazz,5250,9.9
229738,SG,Trevor Ariza,Rockets,Jazz,11750,25.6
229738,SF,Trevor Ariza,Rockets,Jazz,11750,25.6
395388,SG,James Harden,Rockets,Jazz,21150,49.2
395388,SF,James Harden,Rockets,Jazz,21150,49.2
253975,C,Dwight Howard,Rockets,Jazz,14750,34.8
253975,PF,Dwight Howard,Rockets,Jazz,14750,34.8
398590,SG,Marcus Thornton,Rockets,Jazz,5650,16.5
398590,SF,Marcus Thornton,Rockets,Jazz,5650,16.5
553573,PF,Terrence Jones,Rockets,Jazz,7450,17.7
553573,SF,Terrence Jones,Rockets,Jazz,7450,17.7
332691,PG,Patrick Beverley,Rockets,Jazz,8500,20.0
332691,SG,Patrick Beverley,Rockets,Jazz,8500,20.0
830647,C,Clint Capela,Rockets,Jazz,7050,19.8
830647,PF,Clint Capela,Rockets,Jazz,7050,19.8
604734,SF,K.J. McDaniels,Rockets,Jazz,5000,3.4
691518,SF,Sam Dekker,Rockets,Jazz,5000,1.1
698651,PF,Montrezl Harrell,Rockets,Jazz,5900,6.7
3501,SG,Joe Johnson,Nets,Trail Blazers,9250,23.0
3501,SF,Joe Johnson,Nets,Trail Blazers,9250,23.0
329670,SG,Wayne Ellington,Nets,Trail Blazers,6300,12.6
599812,SG,Bojan Bogdanovic,Nets,Trail Blazers,6850,15.5
599812,SF,Bojan Bogdanovic,Nets,Trail Blazers,6850,15.5
