Player ID,Position,Player Name,Team,Opponent,Salary,PPG
280587,C,Al Horford,Hawks,Bulls,13500,32.1
280587,PF,Al Horford,Hawks,Bulls,13500,32.1
398043,PG,Jeff Teague,Hawks,Bulls,13200,27.8
58293,SG,Kyle Korver,Hawks,Bulls,9050,19.6
58293,SF,Kyle Korver,Hawks,Bulls,9050,19.6
329187,SG,Thabo Sefolosha,Hawks,Bulls,6300,17.3
329187,SF,Thabo Sefolosha,Hawks,Bulls,6300,17.3
393436,C,Tiago Splitter,Hawks,Bulls,6500,11.9
237675,C,Paul Millsap,Hawks,Bulls,15350,38.4
237675,PF,Paul Millsap,Hawks,Bulls,15350,38.4
477669,PG,Shelvin Mack,Hawks,Bulls,5000,7.5
398034,PF,Mike Scott,Hawks,Bulls,5200,11.8
410764,SG,Kent Bazemore,Hawks,Bulls,9150,25.0
410764,SF,Kent Bazemore,Hawks,Bulls,9150,25.0
395365,SG,Justin Holiday,Hawks,Bulls,5000,5.4
395365,SF,Justin Holiday,Hawks,Bulls,5000,5.4
739958,PG,Dennis Schroder,Hawks,Bulls,8250,21.4
551771,SG,Tim Hardaway Jr.,Hawks,Bulls,5000,8.4
551771,SF,Tim Hardaway Jr.,Hawks,Bulls,5000,8.4
520388,C,Mike Muscala,Hawks,Bulls,5000,8.2
520388,PF,Mike Muscala,Hawks,Bulls,5000,8.2
830651,C,Walter Tavares,Hawks,Bulls,5000,5.9
504905,SG,Lamar Patterson,Hawks,Bulls,5000,6.2
513607,PG,Avery Bradley,Celtics,Clippers,10250,24.7
513607,SG,Avery Bradley,Celtics,Clippers,10250,24.7
503807,PF,Jonas Jerebko,Celtics,Clippers,5000,9.6
503807,SF,Jonas Jerebko,Celtics,Clippers,5000,9.6
65840,C,David Lee,Celtics,Clippers,7450,15.3
65840,PF,David Lee,Celtics,Clippers,7450,15.3
398068,SG,Evan Turner,Celtics,Clippers,11350,22.6
398068,SF,Evan Turner,Celtics,Clippers,11350,22.6
457605,PG,Isaiah Thomas,Celtics,Clippers,14350,35.5
292407,C,Amir Johnson,Celtics,Clippers,8250,20.9
292407,PF,Amir Johnson,Celtics,Clippers,8250,20.9
462461,C,Tyler Zeller,Celtics,Clippers,6400,9.4
462461,PF,Tyler Zeller,Celtics,Clippers,6400,9.4
552403,C,Jared Sullinger,Celtics,Clippers,10050,25.4
552403,PF,Jared Sullinger,Celtics,Clippers,10050,25.4
