Player ID,Position,Player Name,Team,Opponent,Salary,PPG
280587,C,Al Horford,Hawks,Clippers,13500,32.2
280587,PF,Al Horford,Hawks,Clippers,13500,32.2
398043,PG,Jeff Teague,Hawks,Clippers,11300,27.1
58293,SG,Kyle Korver,Hawks,Clippers,8800,19.6
58293,SF,Kyle Korver,Hawks,Clippers,8800,19.6
329187,SG,Thabo Sefolosha,Hawks,Clippers,7050,18.1
329187,SF,Thabo Sefolosha,Hawks,Clippers,7050,18.1
393436,C,Tiago Splitter,Hawks,Clippers,6450,11.8
237675,C,Paul Millsap,Hawks,Clippers,16550,39.5
237675,PF,Paul Millsap,Hawks,Clippers,16550,39.5
477669,PG,Shelvin Mack,Hawks,Clippers,5000,8.1
398034,PF,Mike Scott,Hawks,Clippers,5550,12.1
410764,SG,Kent Bazemore,Hawks,Clippers,8400,25.0
410764,SF,Kent Bazemore,Hawks,Clippers,8400,25.0
395365,SG,Justin Holiday,Hawks,Clippers,5000,5.4
395365,SF,Justin Holiday,Hawks,Clippers,5000,5.4
739958,PG,Dennis Schroder,Hawks,Clippers,9200,22.4
551771,SG,Tim Hardaway Jr.,Hawks,Clippers,5000,7.7
551771,SF,Tim Hardaway Jr.,Hawks,Clippers,5000,7.7
520388,C,Mike Muscala,Hawks,Clippers,5000,8.2
520388,PF,Mike Muscala,Hawks,Clippers,5000,8.2
830651,C,Walter Tavares,Hawks,Clippers,5000,6.0
504905,SG,Lamar Patterson,Hawks,Clippers,5000,6.7
513607,PG,Avery Bradley,Celtics,Nuggets,10550,24.1
513607,SG,Avery Bradley,Celtics,Nuggets,10550,24.1
503807,PF,Jonas Jerebko,Celtics,Nuggets,5000,9.1
503807,SF,Jonas Jerebko,Celtics,Nuggets,5000,9.1
65840,C,David Lee,Celtics,Nuggets,7350,15.3
65840,PF,David Lee,Celtics,Nuggets,7350,15.3
398068,SG,Evan Turner,Celtics,Nuggets,9650,21.1
398068,SF,Evan Turner,Celtics,Nuggets,9650,21.1
457605,PG,Isaiah Thomas,Celtics,Nuggets,14200,36.3
292407,C,Amir Johnson,Celtics,Nuggets,8200,21.1
292407,PF,Amir Johnson,Celtics,Nuggets,8200,21.1
462461,C,Tyler Zeller,Celtics,Nuggets,5000,7.8
462461,PF,Tyler Zeller,Celtics,Nuggets,5000,7.8
552403,C,Jared Sullinger,Celtics,Nuggets,11000,25.9
552403,PF,Jared Sullinger,Celtics,Nuggets,11000,25.9
552381,PF,Jae Crowder,Celtics,Nuggets,10500,27.9
552381,SF,Jae Crowder,Celtics,Nuggets,10500,27.9
514882,C,Kelly Olynyk,Celtics,Nuggets,8500,20.5
697132,PG,Marcus Smart,Celtics,Nuggets,10050,22.3
786406,SG,James Young,Celtics,Nuggets,5000,3.9
786293,PG,Terry Rozier,Celtics,Nuggets,5000,3.2
691716,SG,R.J. Hunter,Celtics,Nuggets,5000,6.3
745825,PF,Jordan Mickey,Celtics,Nuggets,5000,4.7
263884,PF,Marvin Williams,Hornets,Jazz,9850,23.7
263884,SF,Marvin Williams,Hornets,Jazz,9850,23.7
462980,PG,Kemba Walker,Hornets,Jazz,16900,36.6
340730,PG,Jeremy Lin,Hornets,Jazz,9850,22.7
340730,SG,Jeremy Lin,Hornets,Jazz,9850,22.7
295923,C,Tyler Hansbrough,Hornets,Jazz,5000,5.6
295923,PF,Tyler Hansbrough,Hornets,Jazz,5000,5.6
329824,C,Spencer Hawes,Hornets,Jazz,6700,14.9
329824,PF,Spencer Hawes,Hornets,Jazz,6700,14.9
456451,SG,Nicolas Batum,Hornets,Jazz,12550,32.9
456451,SF,Nicolas Batum,Hornets,Jazz,12550,32.9
253995,C,Al Jefferson,Hornets,Jazz,9900,24.4
253995,PF,Al Jefferson,Hornets,Jazz,9900,24.4
603095,SF,Michael Kidd-Gilchrist,Hornets,Jazz,5000,0.0
552980,SG,Jeremy Lamb,Hornets,Jazz,6850,20.0
552980,SF,Jeremy Lamb,Hornets,Jazz,6850,20.0
263565,PG,Brian Roberts,Hornets,Jazz,5000,6.9
263565,SG,Brian Roberts,Hornets,Jazz,5000,6.9
602028,C,Cody Zeller,Hornets,Jazz,8350,19.4
602028,PF,Cody Zeller,Hornets,Jazz,8350,19.4
513526,PG,Troy Daniels,Hornets,Jazz,5000,8.9
609567,SG,P.J. Hairston,Hornets,Jazz,6900,12.2
609567,SF,P.J. Hairston,Hornets,Jazz,6900,12.2
606731,C,Frank Kaminsky,Hornets,Jazz,7550,16.3
606731,PF,Frank Kaminsky,Hornets,Jazz,7550,16.3
786407,PG,Aaron Harrison,Hornets,Jazz,5000,1.8
254009,C,Anderson Varejao,Cavaliers,Suns,5000,6.8
254009,PF,Anderson Varejao,Cavaliers,Suns,5000,6.8
551768,PG,Kyrie Irving,Cavaliers,Suns,11400,25.5
551768,SG,Kyrie Irving,Cavaliers,Suns,11400,25.5
552806,C,Tristan Thompson,Cavaliers,Suns,9050,21.4
552806,PF,Tristan Thompson,Cavaliers,Suns,9050,21.4
253997,SG,J.R. Smith,Cavaliers,Suns,9400,21.4
253997,SF,J.R. Smith,Cavaliers,Suns,9400,21.4
552679,C,Timofey Mozgov,Cavaliers,Suns,6750,13.3
65834,PG,Mo Williams,Cavaliers,Suns,6850,17.8
65834,SG,Mo Williams,Cavaliers,Suns,6850,17.8
214152,PF,LeBron James,Cavaliers,Suns,18450,45.0
214152,SF,LeBron James,Cavaliers,Suns,18450,45.0
58360,SG,James Jones,Cavaliers,Suns,5000,6.3
58360,SF,James Jones,Cavaliers,Suns,5000,6.3
395374,C,Kevin Love,Cavaliers,Suns,14000,35.2
395374,PF,Kevin Love,Cavaliers,Suns,14000,35.2
